Assay Name	descriptors_name	label	CT-Tot	TP	FP	FN	TN	BA	OR	P-Val	Inv OR	Inv P-val
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-187	bond:CX_halide_aromatic-X_halo_phenol_meta	75	12	63	389	6738	0.510330915	3.29930234	0.000805227	0.303094387	0.999781609
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-188	bond:CX_halide_aromatic-X_halo_phenol_ortho	160	33	127	368	6674	0.531810284	4.712470055	2.9756E-11	0.212202936	1
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-189	bond:CX_halide_aromatic-X_halo_phenol_para	161	25	136	376	6665	0.521173537	3.258467674	2.47754E-06	0.306892723	0.999999285
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-190	bond:CX_halide_aromatic-X_trihalo_benzene_(1_2_3-)	31	6	25	395	6776	0.505643308	4.117063522	0.006439964	0.24289158	0.9987095
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-195	bond:N(=O)_nitro_ab-unsaturated	6	3	3	398	6798	0.503520072	17.08040237	0.003020027	0.058546633	0.999870121
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-295	bond:S=O_sulfoxide	24	4	20	397	6781	0.503517151	3.416121006	0.041530397	0.292729676	0.990793824
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-30	bond:C(=O)N_carbamate_dithio	23	5	18	396	6783	0.504911065	4.757996559	0.00762939	0.210172489	0.998712301
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-324	bond:metal_group_III_other_generic	32	10	22	391	6779	0.510851443	7.880725384	5.46487E-06	0.126891866	0.999999404
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-326	bond:metal_group_III_other_generic_oxy	14	5	9	396	6792	0.505572736	9.528619766	0.000687321	0.104946993	0.99994117
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-338	bond:metal_group_III_other_Sn_generic	18	7	11	394	6790	0.50791949	10.96677399	2.93268E-05	0.091184512	0.999997675
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-339	bond:metal_group_III_other_Sn_halide	9	3	6	398	6795	0.503299534	8.536432266	0.011187185	0.117144957	0.999046445
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-340	bond:metal_group_III_other_Sn_organo	17	7	10	394	6791	0.507992983	12.06522846	1.88171E-05	0.082882807	0.999998629
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-342	bond:metal_group_III_other_Sn_oxy	8	4	4	397	6797	0.504693449	17.12090683	0.000554031	0.058408123	0.999974549
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-392	bond:metal_transition_Hg_generic	8	3	5	398	6796	0.503373027	10.24522591	0.007775982	0.097606435	0.999445975
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-394	bond:metal_transition_Hg_organo	8	3	5	398	6796	0.503373027	10.24522591	0.007775982	0.097606435	0.999445975
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-404	bond:metal_transition_oxy	11	4	7	397	6794	0.504472911	9.779057503	0.002284084	0.102259345	0.999817669
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-460	chain:alkeneLinear_diene_1_3-butene	38	8	30	393	6771	0.507769525	4.594401836	0.000961576	0.21765618	0.999819338
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-461	chain:alkeneLinear_diene_1_4-diene	13	5	8	396	6793	0.505646288	10.72127533	0.000462851	0.093272485	0.999964774
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-462	chain:alkeneLinear_diene_linoleic_(C18)	4	3	1	398	6800	0.503667116	51.25628281	0.000657154	0.019509804	0.999990523
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-491	chain:aromaticAlkene_Ph-C3	20	4	16	397	6785	0.50381124	4.272669792	0.022537682	0.234045684	0.995965898
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-5	atom:element_metal_poor_metal	36	10	26	391	6775	0.510557353	6.66437149	1.76107E-05	0.150051653	0.999997616
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-587	ring:aromatic_biphenyl	98	16	82	385	6719	0.513921618	3.405258179	8.85945E-05	0.293663502	0.999976099
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-593	ring:fused_[6_6]_tetralin	78	14	64	387	6737	0.512751162	3.808058739	8.49601E-05	0.262600988	0.999979675
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-594	ring:fused_PAH_acenaphthylene	10	4	6	397	6795	0.504546404	11.41057968	0.001519819	0.087637968	0.999895811
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-596	ring:fused_PAH_anthracene	21	6	15	395	6786	0.506378531	6.871898651	0.000761096	0.145520195	0.999907374
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-597	ring:fused_PAH_benz(a)anthracene	7	3	4	398	6797	0.503446579	12.80841732	0.005067751	0.078073658	0.999710262
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-6	atom:element_metal_transistion_metal	73	15	58	386	6743	0.514439166	4.517822266	8.74663E-06	0.221345589	0.999998212
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-600	ring:fused_PAH_phenanthrene	25	8	17	393	6784	0.508725226	8.123334885	4.02612E-05	0.123102151	0.999995649
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-601	ring:fused_PAH_pyrene	9	4	5	397	6796	0.504619956	13.69471073	0.000953578	0.073020898	0.999945402
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-604	ring:hetero_[3]_O_epoxide	60	9	51	392	6750	0.507472515	3.038715601	0.005540095	0.329086423	0.998424828
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-605	ring:hetero_[3]_Z_generic	67	11	56	390	6745	0.509598672	3.397207022	0.001058826	0.294359446	0.999723256
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-611	ring:hetero_[5]_N_pyrazole	47	8	39	393	6762	0.507107854	3.529457808	0.003988569	0.283329636	0.999032497
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-614	ring:hetero_[5]_N_pyrrolidone_(2-)	81	12	69	389	6732	0.509889781	3.009723902	0.001612036	0.332256377	0.999522328
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-625	ring:hetero_[5]_O_furan	82	12	70	389	6731	0.509816289	2.966287136	0.001795872	0.337121785	0.99946034
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-646	ring:hetero_[5_6]_O_benzofuran	19	5	14	396	6787	0.505205154	6.121031761	0.003168121	0.163371146	0.999581516
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-686	ring:hetero_[6_6]_N_quinoline	73	11	62	390	6739	0.509157538	3.065715551	0.002172333	0.326188117	0.999373198
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-689	ring:hetero_[6_6]_O_benzopyran	85	14	71	387	6730	0.512236536	3.42904973	0.000220706	0.291625977	0.999941528
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-693	ring:hetero_[6_6_6]_N_acridine	5	5	0	396	6801	0.506234407	100000000	5.22623E-07	0	1
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-697	ring:hetero_[6_6_6]_O_benzopyran_dibenzo[b_e]	9	4	5	397	6796	0.504619956	13.69471073	0.000953578	0.073020898	0.999945402
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-80	bond:CC(=O)C_ketone_alkene_cyclic_(C6)	98	17	81	384	6720	0.515241981	3.672839403	2.38925E-05	0.272268921	0.99999398
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-84	bond:CC(=O)C_ketone_alkene_cyclic_3-en-1-one	24	7	17	394	6784	0.507478356	7.089877605	0.000238261	0.141046166	0.999971211
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-91	bond:CC(=O)C_quinone_1_4-benzo	50	10	40	391	6761	0.5095281	4.322889805	0.000353076	0.231326729	0.9999277
AEID:1198_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-92	bond:CC(=O)C_quinone_1_4-naphtho	42	8	34	393	6767	0.507475436	4.051489353	0.001909229	0.246822819	0.999594629
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-141	bond:CX_halide_alkenyl-X_dihalo_(1_2-)	31	9	22	457	6714	0.50802362	6.010145187	0.000102788	0.166385338	0.99998492
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-142	bond:CX_halide_alkenyl-X_generic	94	17	77	449	6659	0.512524784	3.274318218	9.18035E-05	0.305407107	0.999974191
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-158	bond:CX_halide_alkyl-X_bicyclo[2_2_1]heptene	13	4	9	462	6727	0.503623784	6.471380234	0.007737886	0.154526532	0.999075413
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-161	bond:CX_halide_alkyl-X_dihalo_(1_3)	64	11	53	455	6683	0.507868469	3.048434496	0.002408551	0.328037232	0.999301851
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-174	bond:CX_halide_aromatic-Cl_dichloro_pyridine_(1_2-)	13	3	10	463	6726	0.502476633	4.358099461	0.04733438	0.229457825	0.992262125
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-178	bond:CX_halide_aromatic-Cl_trihalo_benzene_(1_2_4-)	62	11	51	455	6685	0.508016944	3.1689291	0.00185043	0.315564007	0.999483228
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-184	bond:CX_halide_aromatic-X_ether_aromatic_(Ph-O-Ph)_generic	30	7	23	459	6713	0.505803466	4.451169968	0.002505578	0.224660039	0.999523818
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-188	bond:CX_halide_aromatic-X_halo_phenol_ortho	160	32	128	434	6608	0.52483356	3.806451559	6.26002E-09	0.262711853	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-190	bond:CX_halide_aromatic-X_trihalo_benzene_(1_2_3-)	31	6	25	460	6711	0.504582047	3.501391411	0.013083672	0.285600752	0.996940374
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-204	bond:N=C=O_isocyanate_thio	9	4	5	462	6731	0.503920734	11.65541172	0.001678429	0.085797057	0.999887466
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-264	bond:quatN_alkyl_acyclic	75	20	55	446	6681	0.517376661	5.447207451	3.16384E-08	0.183580309	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-269	bond:quatP_phosphonium	16	7	9	459	6727	0.506842673	11.39893532	3.11049E-05	0.087727495	0.999997675
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-324	bond:metal_group_III_other_generic	32	12	20	454	6716	0.511390984	8.875770569	3.21045E-07	0.112666272	0.99999994
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-326	bond:metal_group_III_other_generic_oxy	14	7	7	459	6729	0.506991148	14.6601305	1.04596E-05	0.068212219	0.999999404
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-338	bond:metal_group_III_other_Sn_generic	18	11	7	455	6729	0.51128298	23.23987389	1.56032E-09	0.043029491	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-339	bond:metal_group_III_other_Sn_halide	9	4	5	462	6731	0.503920734	11.65541172	0.001678429	0.085797057	0.999887466
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-340	bond:metal_group_III_other_Sn_organo	17	11	6	455	6730	0.511357188	27.11721611	6.44079E-10	0.036876943	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-342	bond:metal_group_III_other_Sn_oxy	8	6	2	460	6734	0.506289303	43.91739273	1.78118E-06	0.022770023	0.99999994
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-392	bond:metal_transition_Hg_generic	8	6	2	460	6734	0.506289303	43.91739273	1.78118E-06	0.022770023	0.99999994
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-394	bond:metal_transition_Hg_organo	8	6	2	460	6734	0.506289303	43.91739273	1.78118E-06	0.022770023	0.99999994
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-396	bond:metal_transition_Hg_oxy	3	3	0	463	6736	0.503218889	100000000	0.000269264	0	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-404	bond:metal_transition_oxy	11	4	7	462	6729	0.503772259	8.32281971	0.003961229	0.120151579	0.999630034
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-442	chain:alkaneLinear_octyl_C8	343	63	280	403	6456	0.546812713	3.604466438	1.02937E-14	0.277433574	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-443	chain:alkaneLinear_decyl_C10	214	47	167	419	6569	0.538033128	4.412316322	3.62028E-14	0.226638332	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-444	chain:alkaneLinear_dodedyl_C12	158	43	115	423	6621	0.537601113	5.852667332	1.23E-16	0.170862272	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-445	chain:alkaneLinear_tetradecyl_C14	83	29	54	437	6682	0.527107537	8.21162796	1.03678E-14	0.121778533	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-446	chain:alkaneLinear_hexadecyl_C16	47	15	32	451	6704	0.513719141	6.967849255	1.27822E-07	0.143516302	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-447	chain:alkaneLinear_stearyl_C18	15	5	10	461	6726	0.504622519	7.295011044	0.001936141	0.137079984	0.999784887
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-461	chain:alkeneLinear_diene_1_4-diene	13	5	8	461	6728	0.504770994	9.12147522	0.000924604	0.109631389	0.999917507
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-474	chain:aromaticAlkane_Ar-C-Ar	284	60	224	406	6512	0.547750592	4.29627037	5.29E-17	0.232760027	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	235	53	182	413	6554	0.543357432	4.621264935	2.18E-16	0.216390967	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-482	chain:aromaticAlkane_Ph-C6	12	3	9	463	6727	0.50255084	4.843052387	0.038196728	0.206481338	0.99435848
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-5	atom:element_metal_poor_metal	36	12	24	454	6712	0.511094093	7.392070293	1.4017E-06	0.135280102	0.999999821
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-58	bond:C=N_imine_C(connect_H_gt_0)	35	6	29	460	6707	0.504285157	3.016641617	0.023203719	0.331494451	0.993746161
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-59	bond:C=N_imine_N(connect_noZ)	46	8	38	458	6698	0.505763054	3.078832388	0.008537731	0.324798435	0.997641742
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-6	atom:element_metal_transistion_metal	73	17	56	449	6680	0.514083564	4.516385555	2.73774E-06	0.221415997	0.999999464
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-691	ring:hetero_[6_6]_O_benzopyrone_(1_4-)	29	6	23	460	6713	0.504730523	3.806994438	0.009415939	0.262674421	0.997967958
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-695	ring:hetero_[6_6_6]_N_S_phenothiazine	27	5	22	461	6714	0.503731787	3.309998035	0.027416721	0.302114993	0.993452609
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-91	bond:CC(=O)C_quinone_1_4-benzo	50	16	34	450	6702	0.51464361	7.008627415	4.634E-08	0.142681286	1
AEID:1199_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-92	bond:CC(=O)C_quinone_1_4-naphtho	42	13	29	453	6707	0.511795878	6.637055874	1.32833E-06	0.150669217	0.999999821
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-264	bond:quatN_alkyl_acyclic	33	9	24	15	3459	0.684054673	86.47499847	2.09921E-13	0.011564036	1
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-267	bond:quatN_generic	45	9	36	15	3447	0.682332039	57.45000076	4.60329E-12	0.017406441	1
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-268	bond:quatN_trimethyl_alkyl_acyclic	14	3	11	21	3472	0.560920894	45.09090805	9.76144E-05	0.022177419	0.999998391
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-438	chain:alkaneLinear_ethyl_C2_(connect_noZ_CN=4)	1077	16	1061	8	2422	0.681022108	4.565504074	0.00029156	0.219033852	0.999942362
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-439	chain:alkaneLinear_propyl_C3	841	15	826	9	2657	0.693924069	5.361178398	6.26673E-05	0.186526164	0.99998939
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-440	chain:alkaneLinear_butyl_C4	514	14	500	10	2983	0.719889462	8.352399826	8.49552E-07	0.119726069	0.999999881
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-441	chain:alkaneLinear_hexyl_C6	268	13	255	11	3228	0.734226942	14.96042824	2.66121E-09	0.06684301	1
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-442	chain:alkaneLinear_octyl_C8	185	12	173	12	3310	0.725165069	19.13294792	5.07103E-10	0.05226586	1
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-443	chain:alkaneLinear_decyl_C10	112	11	101	13	3382	0.714667678	28.33358765	3.79604E-11	0.035293803	1
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-444	chain:alkaneLinear_dodedyl_C12	78	10	68	14	3415	0.698571622	35.87184906	2.51065E-11	0.027877012	1
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-445	chain:alkaneLinear_tetradecyl_C14	34	8	26	16	3457	0.662934244	66.4807663	2.13298E-11	0.015041944	1
AEID:119_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-446	chain:alkaneLinear_hexadecyl_C16	19	6	13	18	3470	0.623133779	88.9743576	1.34008E-09	0.011239193	1
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-144	bond:CX_halide_alkyl-Cl_dichloro_(1_1-)	12	4	8	21	272	0.5657143	6.476190567	0.011184704	0.154411763	0.998676598
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-146	bond:CX_halide_alkyl-Cl_trichloro_(1_1_1-)	9	3	6	22	274	0.54928571	6.227272511	0.029488349	0.160583943	0.996617198
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-15	bond:C#N_nitrile	16	4	12	21	268	0.558571458	4.253968239	0.03268031	0.235074624	0.994204819
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-263	bond:QQ(Q~O_S)_sulfur_oxide	5	3	2	22	278	0.556428552	18.95454597	0.004390284	0.052757792	0.99983108
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-433	chain:alkaneCyclic_propyl_C3	16	5	11	20	269	0.580357134	6.113636494	0.005795188	0.16356878	0.999242008
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-450	chain:alkeneBranch_mono-ene_2-butene	6	3	3	22	277	0.554642856	12.590909	0.008302073	0.079422385	0.999521494
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-474	chain:aromaticAlkane_Ar-C-Ar	9	4	5	21	275	0.571071446	10.47619057	0.003382831	0.095454544	0.999749839
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-476	chain:aromaticAlkane_Ph-C1_acyclic_connect_noDblBd	71	13	58	12	222	0.656428576	4.146551609	0.001039022	0.241164237	0.999777853
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-477	chain:aromaticAlkane_Ph-C1_acyclic_generic	104	15	89	10	191	0.641071439	3.219101191	0.005163226	0.310645729	0.998588622
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	7	3	4	22	276	0.552857161	9.409090996	0.01373802	0.106280193	0.998945832
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-586	ring:aromatic_benzene	194	22	172	3	108	0.632857144	4.604650974	0.005047822	0.217171714	0.999042392
AEID:11_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-588	ring:aromatic_phenyl	28	9	19	16	261	0.646071434	7.726973534	9.57272E-05	0.129416779	0.999989152
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-122	bond:COH_alcohol_allyl	60	12	48	411	6731	0.510644078	4.09428215	0.000153043	0.244243056	0.999966323
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-133	bond:CS_sulfide_di-	33	6	27	417	6752	0.505100727	3.598188162	0.011329926	0.277917653	0.997416615
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-174	bond:CX_halide_aromatic-Cl_dichloro_pyridine_(1_2-)	13	3	10	420	6769	0.502808511	4.835000038	0.037026647	0.206825227	0.9945153
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-176	bond:CX_halide_aromatic-Cl_dichloro_pyridine_(1_4-)	14	3	11	420	6768	0.50273478	4.394805431	0.045126431	0.227541372	0.992672563
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-179	bond:CX_halide_aromatic-X_biphenyl	12	3	9	420	6770	0.502882302	5.373015881	0.029747732	0.18611522	0.996020555
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-195	bond:N(=O)_nitro_ab-unsaturated	6	3	3	420	6776	0.503324807	16.13333321	0.00352102	0.06198347	0.999839902
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-204	bond:N=C=O_isocyanate_thio	9	3	6	420	6773	0.503103554	8.063095093	0.012952006	0.124021851	0.998833299
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-30	bond:C(=O)N_carbamate_dithio	23	10	13	413	6766	0.510861516	12.60197449	2.52014E-07	0.079352647	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-324	bond:metal_group_III_other_generic	32	16	16	407	6763	0.517732441	16.61670685	3.82993E-12	0.060180392	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-326	bond:metal_group_III_other_generic_oxy	14	9	5	414	6774	0.510269523	29.45217323	1.17764E-08	0.03395335	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-338	bond:metal_group_III_other_Sn_generic	18	13	5	410	6774	0.514997661	42.95707321	5.42153E-13	0.023279054	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-339	bond:metal_group_III_other_Sn_halide	9	4	5	419	6774	0.504359365	12.93365192	0.001166712	0.077317685	0.999929368
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-340	bond:metal_group_III_other_Sn_organo	17	13	4	410	6775	0.515071392	53.70426941	1.59014E-13	0.018620495	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-342	bond:metal_group_III_other_Sn_oxy	8	8	0	415	6779	0.509456277	100000000	1.33005E-10	0	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-392	bond:metal_transition_Hg_generic	8	7	1	416	6778	0.508200467	114.052887	1.74723E-08	0.008767863	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-394	bond:metal_transition_Hg_organo	8	7	1	416	6778	0.508200467	114.052887	1.74723E-08	0.008767863	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-396	bond:metal_transition_Hg_oxy	3	3	0	420	6779	0.503546119	100000000	0.00020126	0	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-404	bond:metal_transition_oxy	11	5	6	418	6773	0.505467594	13.5027914	0.000234722	0.074058764	0.999985754
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-445	chain:alkaneLinear_tetradecyl_C14	83	13	70	410	6709	0.510203421	3.038919926	0.0010023	0.32906428	0.999703526
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-446	chain:alkaneLinear_hexadecyl_C16	47	9	38	414	6741	0.507835507	3.856407404	0.00141148	0.259308696	0.999681056
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-460	chain:alkeneLinear_diene_1_3-butene	38	8	30	415	6749	0.507243574	4.336706638	0.001360338	0.230589718	0.999729753
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-48	bond:C(=O)O_carboxylicEster_alkenyl	204	32	172	391	6607	0.525138795	3.14375782	2.51841E-07	0.318090647	0.99999994
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-5	atom:element_metal_poor_metal	36	16	20	407	6759	0.517437398	13.28550339	3.74124E-11	0.075270012	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-531	group:aminoAcid_phenylalanine	9	3	6	420	6773	0.503103554	8.063095093	0.012952006	0.124021851	0.998833299
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-544	group:carbohydrate_hexopyranose_generic	69	13	56	410	6723	0.511236012	3.806576729	0.000155103	0.26270324	0.999963105
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-572	group:ligand_path_5_bidentate_propandiamine	69	12	57	411	6722	0.509980261	3.443206549	0.000596154	0.29042697	0.999844909
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-593	ring:fused_[6_6]_tetralin	78	17	61	406	6718	0.515595376	4.611402512	1.92868E-06	0.216853753	0.999999583
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-6	atom:element_metal_transistion_metal	73	23	50	400	6729	0.523498893	7.738349915	9.94308E-12	0.129226521	1
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-605	ring:hetero_[3]_Z_generic	67	11	56	412	6723	0.508871973	3.205313683	0.001632776	0.311981946	0.999548793
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-642	ring:hetero_[5_6]_N_isoindole_1-one	22	4	18	419	6761	0.503400505	3.585786343	0.036964092	0.278878868	0.992179632
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-668	ring:hetero_[6]_O_pyran_generic	200	31	169	392	6610	0.524178088	3.09307456	5.11898E-07	0.323302925	0.999999821
AEID:1200_invitrodb_v3_1_baseline_hitc_MC_20190516	Txp-686	ring:hetero_[6_6]_N_quinoline	73	14	59	409	6720	0.512196779	3.898719549	7.10625E-05	0.256494462	0.99998337
