Assay Name	descriptors_name	label	CT-Tot	TP	FP	FN	TN	BA	OR	P-Val	Inv OR	Inv P-val
ATG_ERRa_TRANS_dn_AEID:1420	Txp-171	bond:CX_halide_alkyl-X_trihalo_(1_2_3-)	41	3	38	38	3339	0.5309590697288513	6.936980724334717	0.012454199604690075	0.14415493607521057	0.9986900687217712
ATG_ERRa_TRANS_dn_AEID:1420	Txp-324	bond:metal_group_III_other_generic	18	4	14	37	3363	0.5467076301574707	25.969112396240234	0.00004832650665775873	0.038507286459207535	0.9999985098838806
ATG_ERRa_TRANS_dn_AEID:1420	Txp-338	bond:metal_group_III_other_Sn_generic	11	3	8	38	3369	0.5354008674621582	33.24671173095703	0.00024738552747294307	0.030078163370490074	0.9999944567680359
ATG_ERRa_TRANS_dn_AEID:1420	Txp-340	bond:metal_group_III_other_Sn_organo	11	3	8	38	3369	0.5354008674621582	33.24671173095703	0.00024738552747294307	0.030078163370490074	0.9999944567680359
ATG_ERRa_TRANS_dn_AEID:1420	Txp-424	chain:alkaneBranch_neopentyl_C5	330	11	319	30	3058	0.5869150757789612	3.5149426460266113	0.0012733540497720242	0.2844996750354767	0.999679446220398
ATG_ERRa_TRANS_dn_AEID:1420	Txp-435	chain:alkaneCyclic_pentyl_C5	116	6	110	35	3267	0.5568841099739075	5.091428756713867	0.0022838187869638205	0.19640852510929108	0.9996267557144165
ATG_ERRa_TRANS_dn_AEID:1420	Txp-436	chain:alkaneCyclic_hexyl_C6	211	7	204	34	3173	0.5551615357398987	3.202277898788452	0.011494862847030163	0.3122777044773102	0.9970011115074158
ATG_ERRa_TRANS_dn_AEID:1420	Txp-454	chain:alkeneCyclic_diene_cyclohexene	131	5	126	36	3251	0.5423200130462646	3.5835537910461426	0.018958505243062973	0.27905258536338806	0.9957893490791321
ATG_ERRa_TRANS_dn_AEID:1420	Txp-474	chain:aromaticAlkane_Ar-C-Ar	120	5	115	36	3262	0.5439486503601074	3.9396135807037354	0.013371494598686695	0.25383201241493225	0.9972866177558899
ATG_ERRa_TRANS_dn_AEID:1420	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	110	4	106	37	3271	0.5330860614776611	3.3360531330108643	0.041234273463487625	0.29975542426109314	0.9906238913536072
ATG_ERRa_TRANS_dn_AEID:1420	Txp-490	chain:aromaticAlkene_Ph-C2	67	3	64	38	3313	0.5271095037460327	4.0867600440979	0.04519377276301384	0.2446926236152649	0.9920810461044312
ATG_ERRa_TRANS_dn_AEID:1420	Txp-5	atom:element_metal_poor_metal	18	4	14	37	3363	0.5467076301574707	25.969112396240234	0.00004832650665775873	0.038507286459207535	0.9999985098838806
ATG_ERRa_TRANS_dn_AEID:1420	Txp-593	ring:fused_[6_6]_tetralin	25	3	22	38	3355	0.5333280563354492	12.039473533630371	0.003068421268835664	0.08306010812520981	0.9998120069503784
ATG_ERRa_TRANS_dn_AEID:1420	Txp-602	ring:fused_steroid_generic_[5_6_6_6]	55	3	52	38	3325	0.5288861989974976	5.04807710647583	0.027309365570545197	0.19809523224830627	0.9960917234420776
ATG_ERRa_TRANS_up_AEID:118	Txp-264	bond:quatN_alkyl_acyclic	32	4	28	7	3379	0.6777089834213257	68.95918273925781	0.000001996222636080347	0.014501331374049187	1
ATG_ERRa_TRANS_up_AEID:118	Txp-267	bond:quatN_generic	44	4	40	7	3367	0.675947904586792	48.099998474121094	0.00000738799144528457	0.020790020003914833	0.9999998807907104
ATG_ERRa_TRANS_up_AEID:118	Txp-268	bond:quatN_trimethyl_alkyl_acyclic	14	3	11	8	3396	0.6347492933273315	115.7727279663086	0.000008859230547386687	0.00863761268556118	0.9999999403953552
ATG_ERRa_TRANS_up_AEID:118	Txp-438	chain:alkaneLinear_ethyl_C2_(connect_noZ_CN=4)	1057	7	1050	4	2357	0.6640872955322266	3.928333282470703	0.025415388867259026	0.2545608878135681	0.9947764277458191
ATG_ERRa_TRANS_up_AEID:118	Txp-440	chain:alkaneLinear_butyl_C4	503	5	498	6	2909	0.6541879177093506	4.867804527282715	0.014517194591462612	0.20543141663074493	0.9976423978805542
ATG_ERRa_TRANS_up_AEID:118	Txp-441	chain:alkaneLinear_hexyl_C6	264	5	259	6	3148	0.6892627477645874	10.128700256347656	0.0008299602195620537	0.09872934967279434	0.9999333620071411
ATG_ERRa_TRANS_up_AEID:118	Txp-442	chain:alkaneLinear_octyl_C8	182	5	177	6	3230	0.7012968063354492	15.20715618133545	0.00014405899855773896	0.06575851142406464	0.9999922513961792
ATG_ERRa_TRANS_up_AEID:118	Txp-443	chain:alkaneLinear_decyl_C10	109	5	104	6	3303	0.7120100259780884	26.466346740722656	0.000011935590919165406	0.03778383135795593	0.9999996423721313
ATG_ERRa_TRANS_up_AEID:118	Txp-444	chain:alkaneLinear_dodedyl_C12	76	5	71	6	3336	0.7168530225753784	39.154930114746094	0.0000019827841697406257	0.025539567694067955	0.9999999403953552
ATG_ERRa_TRANS_up_AEID:118	Txp-445	chain:alkaneLinear_tetradecyl_C14	34	5	29	6	3378	0.7230167984962463	97.06896209716797	0.00000003178044849505568	0.010301954112946987	1
ATG_ERRa_TRANS_up_AEID:118	Txp-446	chain:alkaneLinear_hexadecyl_C16	19	3	16	8	3391	0.6340155005455017	79.4765625	0.00002337728437851183	0.012582325376570225	0.9999997615814209
ATG_ERRa_TRANS_up_AEID:118	Txp-655	ring:hetero_[6]_N_pyridine	161	3	158	8	3249	0.6131761074066162	7.711234092712402	0.012798408977687359	0.12968093156814575	0.9987930059432983
ATG_ERRa_TRANS_up_AEID:118	Txp-656	ring:hetero_[6]_N_pyridine_generic	240	3	237	8	3170	0.6015822887420654	5.015822887420654	0.03701452910900116	0.19936908781528473	0.9947231411933899
ATG_ERRg_TRANS_dn_AEID:1422	Txp-132	bond:COH_alcohol_ter-alkyl	93	4	89	39	3286	0.5333264470100403	3.7868049144744873	0.028214016929268837	0.2640748620033264	0.9943093657493591
ATG_ERRg_TRANS_dn_AEID:1422	Txp-142	bond:CX_halide_alkenyl-X_generic	62	3	59	40	3316	0.526142954826355	4.215254306793213	0.04195397347211838	0.23723360896110535	0.9928621649742126
ATG_ERRg_TRANS_dn_AEID:1422	Txp-145	bond:CX_halide_alkyl-Cl_ethyl	36	3	33	40	3342	0.5299948453903198	7.595454692840576	0.009921347722411156	0.1316576898097992	0.9990447759628296
ATG_ERRg_TRANS_dn_AEID:1422	Txp-160	bond:CX_halide_alkyl-X_dihalo_(1_2-)	60	3	57	40	3318	0.5264392495155334	4.365789413452148	0.03862025588750839	0.22905364632606506	0.9936460256576538
ATG_ERRg_TRANS_dn_AEID:1422	Txp-161	bond:CX_halide_alkyl-X_dihalo_(1_3)	51	4	47	39	3328	0.5395486354827881	7.262411117553711	0.003534176154062152	0.1376953125	0.9996199607849121
ATG_ERRg_TRANS_dn_AEID:1422	Txp-162	bond:CX_halide_alkyl-X_ethyl	47	3	44	40	3331	0.5283651947975159	5.677840709686279	0.0204769317060709	0.17612329125404358	0.9973838329315186
ATG_ERRg_TRANS_dn_AEID:1422	Txp-171	bond:CX_halide_alkyl-X_trihalo_(1_2_3-)	41	3	38	40	3337	0.5292540788650513	6.586184024810791	0.014181768521666527	0.15183298289775848	0.9984310865402222
ATG_ERRg_TRANS_dn_AEID:1422	Txp-424	chain:alkaneBranch_neopentyl_C5	330	17	313	26	3062	0.6513040661811829	6.396411895751953	0.00000014933553416085488	0.1563376486301422	1
ATG_ERRg_TRANS_dn_AEID:1422	Txp-432	chain:alkaneCyclic_ethyl_C2_(connect_noZ)	476	17	459	26	2916	0.6296744346618652	4.153846263885498	0.000026710957172326744	0.24074074625968933	0.9999940991401672
ATG_ERRg_TRANS_dn_AEID:1422	Txp-435	chain:alkaneCyclic_pentyl_C5	116	9	107	34	3268	0.5887992978096008	8.084661483764648	0.000009353312634630129	0.12369100749492645	0.9999989867210388
ATG_ERRg_TRANS_dn_AEID:1422	Txp-436	chain:alkaneCyclic_hexyl_C6	211	7	204	36	3171	0.5511731505393982	3.0224673748016357	0.014841504395008087	0.33085551857948303	0.9959090352058411
ATG_ERRg_TRANS_dn_AEID:1422	Txp-454	chain:alkeneCyclic_diene_cyclohexene	131	9	122	34	3253	0.5865771174430847	7.05810022354126	0.000025269968318752944	0.14168117940425873	0.9999968409538269
ATG_ERRg_TRANS_dn_AEID:1422	Txp-456	chain:alkeneCyclic_ethene_C_(connect_noZ)	175	11	164	32	3211	0.6036106944084167	6.730373382568359	0.000006353887783916434	0.1485801637172699	0.9999991655349731
ATG_ERRg_TRANS_dn_AEID:1422	Txp-457	chain:alkeneCyclic_ethene_generic	288	11	277	32	3098	0.5868699550628662	3.8445396423339844	0.0006232584710232913	0.26010915637016296	0.9998559951782227
ATG_ERRg_TRANS_dn_AEID:1422	Txp-474	chain:aromaticAlkane_Ar-C-Ar	120	6	114	37	3261	0.5528785586357117	4.638691425323486	0.003474440425634384	0.21557804942131042	0.999378502368927
ATG_ERRg_TRANS_dn_AEID:1422	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	110	5	105	38	3270	0.5425840020179749	4.097744464874268	0.011446976102888584	0.2440367043018341	0.9977625608444214
ATG_ERRg_TRANS_dn_AEID:1422	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	81	4	77	39	3298	0.5351042151451111	4.392940521240234	0.01791846938431263	0.22763796150684357	0.9968639016151428
ATG_ERRg_TRANS_dn_AEID:1422	Txp-490	chain:aromaticAlkene_Ph-C2	67	4	63	39	3312	0.5371782779693604	5.391941547393799	0.009371940046548843	0.18546195328235626	0.9986536502838135
ATG_ERRg_TRANS_dn_AEID:1422	Txp-555	group:ligand_path_4_bidentate_aminoethanol	102	4	98	39	3277	0.5319930911064148	3.4296181201934814	0.037865255028009415	0.29157766699790955	0.9916104078292847
ATG_ERRg_TRANS_dn_AEID:1422	Txp-602	ring:fused_steroid_generic_[5_6_6_6]	55	6	49	37	3326	0.5625081658363342	11.007170677185059	0.00005069313556305133	0.090849868953228	0.9999961256980896
ATG_ERRg_TRANS_dn_AEID:1422	Txp-74	bond:CC(=O)C_ketone_aliphatic_acyclic	149	7	142	36	3233	0.5603582859039307	4.427034378051758	0.00223145866766572	0.22588485479354858	0.9995728731155396
ATG_ERRg_TRANS_dn_AEID:1422	Txp-75	bond:CC(=O)C_ketone_aliphatic_generic	190	9	181	34	3194	0.5778363347053528	4.671108245849609	0.0004546156560536474	0.21408195793628693	0.9999147653579712
ATG_ERRg_TRANS_dn_AEID:1422	Txp-76	bond:CC(=O)C_ketone_alkane_cyclic	139	7	132	36	3243	0.5618398189544678	4.777146339416504	0.0014915020437911153	0.2093299925327301	0.9997347593307495
ATG_ERRg_TRANS_dn_AEID:1422	Txp-80	bond:CC(=O)C_ketone_alkene_cyclic_(C6)	39	4	35	39	3340	0.5413264632225037	9.787546157836914	0.0012977488804608583	0.1021706610918045	0.9998958706855774
ATG_ERRg_TRANS_dn_AEID:1422	Txp-83	bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one_generic	121	5	116	38	3259	0.5409543514251709	3.696687936782837	0.01679227314889431	0.2705124318599701	0.9963783621788025
ATG_ERRg_TRANS_dn_AEID:1422	Txp-85	bond:CC(=O)C_ketone_alkene_generic	108	7	101	36	3274	0.5664323568344116	6.303080081939697	0.0003259833320043981	0.15865258872509003	0.9999557137489319
ATG_ERRg_TRANS_dn_AEID:1422	Txp-87	bond:CC(=O)C_ketone_generic	309	11	298	32	3077	0.5837588310241699	3.549391746520996	0.0011303038336336613	0.28173840045928955	0.9997179508209229
ATG_ERRg_TRANS_up_AEID:119	Txp-264	bond:quatN_alkyl_acyclic	32	9	23	12	3374	0.7109003663063049	110.02173614501953	0.000000000000044133977478459305	0.009089113213121891	1
ATG_ERRg_TRANS_up_AEID:119	Txp-267	bond:quatN_generic	44	9	35	12	3362	0.7091341018676758	72.04285430908203	0.0000000000010735305873421641	0.013880626298487186	1
ATG_ERRg_TRANS_up_AEID:119	Txp-268	bond:quatN_trimethyl_alkyl_acyclic	14	3	11	18	3386	0.5698094964027405	51.30303192138672	0.00006970273534534499	0.019492026418447495	0.9999989867210388
ATG_ERRg_TRANS_up_AEID:119	Txp-437	chain:alkaneLinear_ethyl_C2(H_gt_1)	1250	14	1236	7	2161	0.6514080762863159	3.4967637062072754	0.004804678726941347	0.2859787046909332	0.9987947940826416
ATG_ERRg_TRANS_up_AEID:119	Txp-438	chain:alkaneLinear_ethyl_C2_(connect_noZ_CN=4)	1057	15	1042	6	2355	0.703772246837616	5.650191783905029	0.00015172518033068627	0.17698514461517334	0.9999758005142212
ATG_ERRg_TRANS_up_AEID:119	Txp-439	chain:alkaneLinear_propyl_C3	822	14	808	7	2589	0.7144048810005188	6.408415794372559	0.00004032321521663107	0.15604481101036072	0.9999943375587463
ATG_ERRg_TRANS_up_AEID:119	Txp-440	chain:alkaneLinear_butyl_C4	503	13	490	8	2907	0.7374013662338257	9.6405611038208	0.0000008601511467531964	0.10372839868068695	0.9999999403953552
ATG_ERRg_TRANS_up_AEID:119	Txp-441	chain:alkaneLinear_hexyl_C6	264	12	252	9	3145	0.748622715473175	16.64021110534668	0.000000005548052683934657	0.06009538844227791	1
ATG_ERRg_TRANS_up_AEID:119	Txp-442	chain:alkaneLinear_octyl_C8	182	11	171	10	3226	0.7367355227470398	20.752046585083008	0.0000000016046767248312221	0.048188019543886185	1
ATG_ERRg_TRANS_up_AEID:119	Txp-443	chain:alkaneLinear_decyl_C10	109	11	98	10	3299	0.7474802732467651	37.02959060668945	0.000000000005649297436099987	0.027005428448319435	1
ATG_ERRg_TRANS_up_AEID:119	Txp-444	chain:alkaneLinear_dodedyl_C12	76	10	66	11	3331	0.7283807992935181	45.88154220581055	0.000000000004678135483160428	0.021795256063342094	1
ATG_ERRg_TRANS_up_AEID:119	Txp-445	chain:alkaneLinear_tetradecyl_C14	34	8	26	13	3371	0.6866492629051208	79.78697967529297	0.000000000007379666322471223	0.012533373199403286	1
ATG_ERRg_TRANS_up_AEID:119	Txp-446	chain:alkaneLinear_hexadecyl_C16	19	6	13	15	3384	0.640943706035614	104.12307739257812	0.0000000006357159243464139	0.009604019112884998	1
ATG_Ets_CIS_dn_AEID:1423	Txp-161	bond:CX_halide_alkyl-X_dihalo_(1_3)	51	10	41	238	3129	0.5136944055557251	3.206599712371826	0.0030235410667955875	0.31185683608055115	0.9991752505302429
ATG_Ets_CIS_dn_AEID:1423	Txp-17	bond:C(~Z)~C~Q_a-halocarbonyl	57	12	45	236	3125	0.5170957446098328	3.5310733318328857	0.0006065033376216888	0.2831999957561493	0.9998462796211243
ATG_Ets_CIS_dn_AEID:1423	Txp-338	bond:metal_group_III_other_Sn_generic	11	3	8	245	3162	0.5047865509986877	4.83979606628418	0.04027199372649193	0.20662027597427368	0.9940605163574219
ATG_Ets_CIS_dn_AEID:1423	Txp-340	bond:metal_group_III_other_Sn_organo	11	3	8	245	3162	0.5047865509986877	4.83979606628418	0.04027199372649193	0.20662027597427368	0.9940605163574219
ATG_Ets_CIS_dn_AEID:1423	Txp-471	chain:alkyne_ethyne_generic	29	6	23	242	3147	0.5084689855575562	3.3923823833465576	0.01579253375530243	0.29477810859680176	0.9962002038955688
ATG_Ets_CIS_dn_AEID:1423	Txp-474	chain:aromaticAlkane_Ar-C-Ar	120	24	96	224	3074	0.5332451462745667	3.4308035373687744	0.0000030131259336485527	0.29147690534591675	0.9999991655349731
ATG_Ets_CIS_dn_AEID:1423	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	110	22	88	226	3082	0.5304747223854065	3.409291982650757	0.000007970525075506885	0.2933160364627838	0.9999977946281433
ATG_Ets_CIS_dn_AEID:1423	Txp-48	bond:C(=O)O_carboxylicEster_alkenyl	104	19	85	229	3085	0.5248994827270508	3.0113022327423096	0.00012485233310144395	0.33208224177360535	0.9999616742134094
ATG_Ets_CIS_dn_AEID:1423	Txp-602	ring:fused_steroid_generic_[5_6_6_6]	55	12	43	236	3127	0.5174112319946289	3.697674512863159	0.00042878990643657744	0.2704402506351471	0.9998961091041565
ATG_Ets_CIS_dn_AEID:1423	Txp-612	ring:hetero_[5]_N_pyrrole	31	6	25	242	3145	0.5081535577774048	3.1190083026885986	0.021678896620869637	0.3206147253513336	0.9943495392799377
ATG_Ets_CIS_up_AEID:76	Txp-169	bond:CX_halide_alkyl-X_trihalo_(1_1_1-)	128	4	124	27	3263	0.5462108254432678	3.898446798324585	0.026975998654961586	0.2565124034881592	0.9947149753570557
ATG_Ets_CIS_up_AEID:76	Txp-192	bond:CX_halide_generic-X_dihalo_(1_2-)	147	4	143	27	3244	0.5434060096740723	3.3607873916625977	0.041894346475601196	0.297549307346344	0.9905545711517334
ATG_Ets_CIS_up_AEID:76	Txp-441	chain:alkaneLinear_hexyl_C6	264	7	257	24	3130	0.5749640464782715	3.5522048473358154	0.007942793890833855	0.28151530027389526	0.9981271624565125
ATG_Ets_CIS_up_AEID:76	Txp-442	chain:alkaneLinear_octyl_C8	182	6	176	25	3211	0.5707924962043762	4.378636360168457	0.0050621675327420235	0.22838160395622253	0.9990444779396057
ATG_Ets_CIS_up_AEID:76	Txp-474	chain:aromaticAlkane_Ar-C-Ar	120	5	115	26	3272	0.5636684894561768	5.471571922302246	0.0040071201510727406	0.18276283144950867	0.9994080066680908
ATG_E_Box_CIS_dn_AEID:1424	Txp-125	bond:COH_alcohol_benzyl	27	8	19	345	3046	0.5082319378852844	3.7174675464630127	0.004547157324850559	0.2690003216266632	0.9989574551582336
ATG_E_Box_CIS_dn_AEID:1424	Txp-141	bond:CX_halide_alkenyl-X_dihalo_(1_2-)	23	6	17	347	3048	0.5057253241539001	3.100186586380005	0.02564370259642601	0.32256123423576355	0.9933086633682251
ATG_E_Box_CIS_dn_AEID:1424	Txp-150	bond:CX_halide_alkyl-F_perfluoro_octyl	8	3	5	350	3060	0.5034336447715759	5.24571418762207	0.041225023567676544	0.19063180685043335	0.9944144487380981
ATG_E_Box_CIS_dn_AEID:1424	Txp-161	bond:CX_halide_alkyl-X_dihalo_(1_3)	51	15	36	338	3029	0.515373706817627	3.7339744567871094	0.00011835969053208828	0.2678111493587494	0.9999710917472839
ATG_E_Box_CIS_dn_AEID:1424	Txp-166	bond:CX_halide_alkyl-X_secondary	27	8	19	345	3046	0.5082319378852844	3.7174675464630127	0.004547157324850559	0.2690003216266632	0.9989574551582336
ATG_E_Box_CIS_dn_AEID:1424	Txp-171	bond:CX_halide_alkyl-X_trihalo_(1_2_3-)	41	11	30	342	3035	0.5106867551803589	3.2538986206054688	0.002213637577369809	0.3073236346244812	0.9994000196456909
ATG_E_Box_CIS_dn_AEID:1424	Txp-264	bond:quatN_alkyl_acyclic	32	11	21	342	3044	0.5121549367904663	4.662210941314697	0.0002126671897713095	0.21449050307273865	0.9999593496322632
ATG_E_Box_CIS_dn_AEID:1424	Txp-267	bond:quatN_generic	44	13	31	340	3034	0.5133565068244934	3.7421252727508545	0.00032124773133546114	0.26722782850265503	0.9999226927757263
ATG_E_Box_CIS_dn_AEID:1424	Txp-268	bond:quatN_trimethyl_alkyl_acyclic	14	4	10	349	3055	0.5040343999862671	3.5014326572418213	0.048489395529031754	0.28559738397598267	0.989601194858551
ATG_E_Box_CIS_dn_AEID:1424	Txp-324	bond:metal_group_III_other_generic	18	6	12	347	3053	0.5065410137176514	4.399135589599609	0.00734206335619092	0.22731739282608032	0.9986303448677063
ATG_E_Box_CIS_dn_AEID:1424	Txp-338	bond:metal_group_III_other_Sn_generic	11	5	6	348	3059	0.5061033368110657	7.325191497802734	0.0031166078988462687	0.13651520013809204	0.9996574521064758
ATG_E_Box_CIS_dn_AEID:1424	Txp-339	bond:metal_group_III_other_Sn_halide	7	3	4	350	3061	0.5035967826843262	6.559285640716553	0.027860227972269058	0.1524556279182434	0.9969613552093506
ATG_E_Box_CIS_dn_AEID:1424	Txp-340	bond:metal_group_III_other_Sn_organo	11	5	6	348	3059	0.5061033368110657	7.325191497802734	0.0031166078988462687	0.13651520013809204	0.9996574521064758
ATG_E_Box_CIS_dn_AEID:1424	Txp-435	chain:alkaneCyclic_pentyl_C5	116	31	85	322	2980	0.5300431251525879	3.3752284049987793	0.0000002999605612785672	0.2962762415409088	0.9999999403953552
ATG_E_Box_CIS_dn_AEID:1424	Txp-445	chain:alkaneLinear_tetradecyl_C14	34	9	25	344	3040	0.5086695551872253	3.1813952922821045	0.006073567550629377	0.3143274784088135	0.9983572363853455
ATG_E_Box_CIS_dn_AEID:1424	Txp-446	chain:alkaneLinear_hexadecyl_C16	19	8	11	345	3054	0.5095369815826416	6.4379448890686035	0.0003247670829296112	0.15532907843589783	0.9999563694000244
ATG_E_Box_CIS_dn_AEID:1424	Txp-474	chain:aromaticAlkane_Ar-C-Ar	120	33	87	320	2978	0.5325497388839722	3.529956817626953	0.00000005697081562061612	0.2832895815372467	1
ATG_E_Box_CIS_dn_AEID:1424	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	110	30	80	323	2985	0.5294423699378967	3.465557336807251	0.0000002898575246490509	0.2885538935661316	0.9999999403953552
ATG_E_Box_CIS_dn_AEID:1424	Txp-5	atom:element_metal_poor_metal	18	6	12	347	3053	0.5065410137176514	4.399135589599609	0.00734206335619092	0.22731739282608032	0.9986303448677063
ATG_E_Box_CIS_dn_AEID:1424	Txp-556	group:ligand_path_4_bidentate_bipyridyl	3	3	0	350	3065	0.5042492747306824	100000000	0.0010931746801361442	0	1
ATG_E_Box_CIS_dn_AEID:1424	Txp-596	ring:fused_PAH_anthracene	7	3	4	350	3061	0.5035967826843262	6.559285640716553	0.027860227972269058	0.1524556279182434	0.9969613552093506
ATG_E_Box_CIS_dn_AEID:1424	Txp-597	ring:fused_PAH_benz(a)anthracene	3	3	0	350	3065	0.5042492747306824	100000000	0.0010931746801361442	0	1
ATG_E_Box_CIS_dn_AEID:1424	Txp-602	ring:fused_steroid_generic_[5_6_6_6]	55	19	36	334	3029	0.5210394263267517	4.786344051361084	0.0000009769215694177547	0.20892773568630219	0.9999998211860657
ATG_E_Box_CIS_dn_AEID:1424	Txp-619	ring:hetero_[5]_N_O_isoxazole	8	3	5	350	3060	0.5034336447715759	5.24571418762207	0.041225023567676544	0.19063180685043335	0.9944144487380981
ATG_E_Box_CIS_dn_AEID:1424	Txp-652	ring:hetero_[6]_N_piperidine	61	22	39	331	3026	0.5247993469238281	5.157021999359131	0.00000005404971048506013	0.19391034543514252	1
ATG_E_Box_CIS_dn_AEID:1424	Txp-686	ring:hetero_[6_6]_N_quinoline	21	6	15	347	3050	0.5060515999794006	3.515850067138672	0.0164443738758564	0.2844262421131134	0.9961938858032227
ATG_E_Box_CIS_dn_AEID:1424	Txp-80	bond:CC(=O)C_ketone_alkene_cyclic_(C6)	39	10	29	343	3036	0.5094334483146667	3.0521764755249023	0.004978500306606293	0.3276350498199463	0.9985805749893188
ATG_E_Box_CIS_dn_AEID:1424	Txp-91	bond:CC(=O)C_quinone_1_4-benzo	26	8	18	345	3047	0.5083950757980347	3.9252817630767822	0.0035087550058960915	0.2547587752342224	0.9992367029190063
ATG_E_Box_CIS_dn_AEID:1424	Txp-92	bond:CC(=O)C_quinone_1_4-naphtho	22	7	15	346	3050	0.507468044757843	4.113680362701416	0.005097084678709507	0.24309132993221283	0.9989603161811829
ATG_E_Box_CIS_up_AEID:72	Txp-104	bond:CN_amine_sec-NH_aromatic	86	8	78	82	3250	0.5327256917953491	4.065040588378906	0.0016686917515471578	0.2460000067949295	0.9996463656425476
ATG_E_Box_CIS_up_AEID:72	Txp-117	bond:COC_ether_aromatic	70	5	65	85	3263	0.5180121660232544	2.9529411792755127	0.035777170211076736	0.33864542841911316	0.9904437065124512
ATG_E_Box_CIS_up_AEID:72	Txp-123	bond:COH_alcohol_aromatic	363	24	339	66	2989	0.5824018716812134	3.206221580505371	0.00001178873390017543	0.31189361214637756	0.999996542930603
ATG_E_Box_CIS_up_AEID:72	Txp-124	bond:COH_alcohol_aromatic_phenol	353	24	329	66	2999	0.5839042663574219	3.314727783203125	0.000007236164037749404	0.3016839027404785	0.9999979734420776
ATG_E_Box_CIS_up_AEID:72	Txp-134	bond:CS_sulfide_dialkyl	67	6	61	84	3267	0.5241686701774597	3.8255269527435303	0.007745754439383745	0.261401891708374	0.998330295085907
ATG_E_Box_CIS_up_AEID:72	Txp-183	bond:CX_halide_aromatic-X_ether_aromatic_(Ph-O-Ph)	69	5	64	85	3264	0.5181623697280884	3	0.03390425071120262	0.3333333432674408	0.991077721118927
ATG_E_Box_CIS_up_AEID:72	Txp-184	bond:CX_halide_aromatic-X_ether_aromatic_(Ph-O-Ph)_generic	22	4	18	86	3310	0.5195178985595703	8.552971839904785	0.002286922186613083	0.11691842973232269	0.9997907280921936
ATG_E_Box_CIS_up_AEID:72	Txp-187	bond:CX_halide_aromatic-X_halo_phenol_meta	33	3	30	87	3298	0.5121594667434692	3.790804624557495	0.054559290409088135	0.26379624009132385	0.9897381067276001
ATG_E_Box_CIS_up_AEID:72	Txp-188	bond:CX_halide_aromatic-X_halo_phenol_ortho	92	9	83	81	3245	0.5375300645828247	4.344042778015137	0.0005867626168765128	0.23020030558109283	0.9998817443847656
ATG_E_Box_CIS_up_AEID:72	Txp-189	bond:CX_halide_aromatic-X_halo_phenol_para	89	7	82	83	3246	0.5265691876411438	3.33852481842041	0.008281709626317024	0.299533486366272	0.997917652130127
ATG_E_Box_CIS_up_AEID:72	Txp-191	bond:CX_halide_aromatic-X_trihalo_benzene_(1_3_5-)	21	3	18	87	3310	0.5139623284339905	6.340996265411377	0.016659045591950417	0.1577039211988449	0.9980908632278442
ATG_E_Box_CIS_up_AEID:72	Txp-206	bond:N=N_azo_aromatic	33	4	29	86	3299	0.5178652405738831	5.291098594665527	0.010261887684464455	0.18899667263031006	0.9984995722770691
ATG_E_Box_CIS_up_AEID:72	Txp-208	bond:N=N_azo_generic	37	4	33	86	3295	0.5172643065452576	4.644115447998047	0.015293733216822147	0.2153262495994568	0.9974634647369385
ATG_E_Box_CIS_up_AEID:72	Txp-471	chain:alkyne_ethyne_generic	29	3	26	87	3302	0.5127604007720947	4.379310131072998	0.039372898638248444	0.22834645211696625	0.9935479164123535
ATG_E_Box_CIS_up_AEID:72	Txp-489	chain:aromaticAlkene_Ph-C2_styrene	39	4	35	86	3293	0.5169637799263	4.376079559326172	0.018304040655493736	0.22851502895355225	0.9967854022979736
ATG_E_Box_CIS_up_AEID:72	Txp-490	chain:aromaticAlkene_Ph-C2	67	5	62	85	3266	0.5184628963470459	3.0986716747283936	0.03034580498933792	0.32271891832351685	0.9922542572021484
ATG_E_Box_CIS_up_AEID:72	Txp-50	bond:C(=O)O_carboxylicEster_aromatic	141	17	124	73	3204	0.5758146643638611	6.017233848571777	0.00000007886387720645871	0.16618932783603668	1
ATG_E_Box_CIS_up_AEID:72	Txp-586	ring:aromatic_benzene	1791	70	1721	20	1607	0.630325198173523	3.268157958984375	0.00000042908874320346513	0.305982768535614	0.9999998807907104
ATG_E_Box_CIS_up_AEID:72	Txp-587	ring:aromatic_biphenyl	50	5	45	85	3283	0.5210169553756714	4.291503429412842	0.009428423829376698	0.23301857709884644	0.9982362985610962
ATG_E_Box_CIS_up_AEID:72	Txp-623	ring:hetero_[5]_N_S_thiazole	32	3	29	87	3299	0.5123096704483032	3.922711133956909	0.050532255321741104	0.2549257278442383	0.9908000826835632
ATG_E_Box_CIS_up_AEID:72	Txp-689	ring:hetero_[6_6]_O_benzopyran	44	4	40	86	3288	0.5162125825881958	3.823255777359009	0.027359159663319588	0.2615571916103363	0.994531512260437
